"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='0' data-mechanics=''></span>";
"ID";"346703";
"Name";"7 Wonders: Architects";
"Beschreibung";"In 7 Wonders: Architects schlüpfst du in die Rolle eines Architekten und versuchst, eines der sieben Weltwunder der Antike zu errichten. Sammle Ressourcen, entwickle deine Zivilisation und nutze strategische Entscheidungen, um dein Wunder schneller als deine Mitspieler zu vollenden. Das Spiel bietet eine einfache Zugstruktur, die sowohl Neulinge als auch erfahrene Spieler anspricht. Werde der Erbauer eines legendären Bauwerks und erlebe den Wettstreit der größten Architekten der Geschichte";
"Tagline";"Errichte eines der größten Weltwunder der Antike und führe deine Zivilisation zum Ruhm in einem spannenden Wettstreit der Architekten";
"Thumbnail";"https://cf.geekdo-images.com/BGtYtHbLgYhYyNMoyOm1RA__thumb/img/Qml2TbcN2IyaA-PtHKcIrhnELd4=/fit-in/200x150/filters:strip_icc()/pic7416525.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"4";
"FilterHTML";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='0' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='0' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='0' data-mechanics=''></span>";
"ID";"526";
"Name";"Abalone";
"Beschreibung";"Abalone ist ein strategisches Brettspiel für zwei Spieler, bei dem das Ziel darin besteht, sechs gegnerische Kugeln vom sechseckigen Spielfeld zu stoßen. Jeder Spieler beginnt mit 14 Kugeln, die in einer speziellen Formation angeordnet sind. Die Spieler bewegen abwechselnd eine, zwei oder drei ihrer Kugeln in einer Linie, um die gegnerischen Kugeln zu verschieben. Dabei ist es wichtig, die eigene Position zu stärken und gleichzeitig die Kontrolle über das Spielfeld zu behalten. Durch taktisches Denken und geschickte Züge entsteht ein spannender Wettkampf um die Vorherrschaft auf dem Brett";
"Tagline";"Strategisches Duell der Kugeln: Stoße deinen Gegner vom Brett und erobere das Spielfeld in Abalone!";
"Thumbnail";"https://cf.geekdo-images.com/UzH1jAlqYUH9VEq2Wtvzjw__thumb/img/gWROpok8ZlqghhqoGFBFn-Znj2s=/fit-in/200x150/filters:strip_icc()/pic5253079.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"1";
"FilterHTML";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"ID";"340466";
"Name";"Abgrundtief";
"Beschreibung";"In Abgrundtief tauchst du in eine geheimnisvolle Unterwasserwelt ein, in der du die Kontrolle über ein mächtiges Unterwasserreich erlangen musst. Sammle die Unterstützung verschiedener Meereskreaturen, baue deine Machtbasis aus und konkurriere mit anderen um die Vorherrschaft. Strategie und Taktik sind entscheidend, denn die Tiefen verbergen nicht nur Schätze, sondern auch Gefahren. Mit eindrucksvollen Illustrationen und einem fesselnden Spielmechanismus fordert Abgrundtief deinen Verstand und deine Entscheidungsfähigkeit heraus, während du versuchst, die unberechenbare See zu beherrschen";
"Tagline";"Erobere die dunklen Tiefen der Meere und herrsche über ein Reich voller Geheimnisse und Macht";
"Thumbnail";"https://cf.geekdo-images.com/9HRCnc3Y2k6O5Nxz3wsnlQ__thumb/img/DnwRs3Ymuvt9gANjP8gzIx-5Xo4=/fit-in/200x150/filters:strip_icc()/pic6225456.jpg";
"2";"Difficulty (2 = easy)";
"-2";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"5";
"FilterHTML";"<span class='filter-values' data-difficulty='2' data-playtime='-2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='0' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='-2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='0' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='-2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='0' data-mechanics=''></span>";
"ID";"172818";
"Name";"Above and Below";
"Beschreibung";"In Above and Below führen die Spieler ihr eigenes Dorf, das sowohl über als auch unter der Erde expandiert. Jeder Spieler muss strategisch entscheiden, wie er seine Ressourcen einsetzt, um Gebäude zu errichten, Dorfbewohner zu rekrutieren und die gefährlichen, aber lohnenswerten Tiefen zu erforschen. Jede Expedition in die Unterwelt birgt unvorhersehbare Begegnungen, die das Schicksal der Dorfbewohner beeinflussen können. Mit einer Mischung aus Geschichtenerzählen und Ressourcenmanagement bietet das Spiel ein fesselndes Erlebnis, bei dem jede Entscheidung zählt";
"Tagline";"Erkunde die Oberwelt, entdecke verborgene Tiefen und baue dein Dorf in einem einzigartigen Abenteuer aus Erkundung und Strategie";
"Thumbnail";"https://cf.geekdo-images.com/U0wpvRmBe65e4vwGf0Jbpg__thumb/img/jHLwKKWiJ-lHoaNIj0TrKAGm7QM=/fit-in/200x150/filters:strip_icc()/pic2398773.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"";
"FilterHTML";"<span class='filter-values' data-difficulty='2' data-playtime='1' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-1' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='1' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-1' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='1' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-1' data-mechanics=''></span>";
"ID";"245503";
"Name";"Abra Kazam!";
"Beschreibung";"In Abra Kazam! werden die Spieler in die Rolle von Zauberlehrlingen versetzt, die ihre magischen Fähigkeiten unter Beweis stellen müssen. Jeder Spieler zieht eine Zauberkarte und versucht, den darauf abgebildeten Zauberspruch durch Gesten in der Luft nachzuahmen. Die Mitspieler müssen erraten, welcher Zauber dargestellt wird. Das Spiel fordert Kreativität, Vorstellungskraft und ein gutes Gedächtnis, da die Zaubersprüche immer komplexer werden. Wer die meisten Zauber richtig errät, wird zum Zaubermeister gekürt und gewinnt das Spiel";
"Tagline";"Zaubere mit Handbewegungen und beweise dein magisches Geschick in diesem verzaubernden Familienspiel!";
"Thumbnail";"https://cf.geekdo-images.com/L-fkWs8wBQjBCAizYMD6Zw__thumb/img/wdWFjnsFuVDZIasq4xRdzDrR-4o=/fit-in/200x150/filters:strip_icc()/pic4982602.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-1";"Release year (2 = new)";
"#####";"";
"FilterHTML";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-1' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-1' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-1' data-mechanics=''></span>";
"ID";"27451";
"Name";"Activity 2";
"Beschreibung";"Activity 2 ist ein dynamisches Gesellschaftsspiel, das Kreativität und Teamgeist fördert. Die Spieler treten in Teams gegeneinander an und müssen Begriffe durch Zeichnen, Pantomime oder Umschreibungen darstellen, während die Teammitglieder versuchen, diese so schnell wie möglich zu erraten. Das Spiel erfordert sowohl kreative Denkfähigkeiten als auch schnelles Reaktionsvermögen. Unterschiedliche Schwierigkeitsgrade sorgen für abwechslungsreiche Herausforderungen, und die unterhaltsame Art der Kommunikation sorgt für viele Lacher und spannende Momente. Activity 2 ist ideal für gesellige Abende mit Freunden oder der Familie";
"Tagline";"Activity 2: Kreatives Teamspiel voller Spaß, bei dem Zeichnen, Pantomime und Umschreibungen zu einem unvergesslichen Erlebnis werden";
"Thumbnail";"https://cf.geekdo-images.com/N9W3BKsUGDsKsIvImdQNEw__thumb/img/jRRjQCnJ-zPdMakhDt9wEpuVK0E=/fit-in/200x150/filters:strip_icc()/pic397342.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"2";
"FilterHTML";"<span class='filter-values' data-difficulty='2' data-playtime='1' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='1' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='1' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"ID";"56406";
"Name";"Activity Club-Edition";
"Beschreibung";"Die Activity Club-Edition bringt frischen Wind in die Welt der Brettspiele. Hier sind Kreativität, Teamgeist und Kommunikationsgeschick gefragt. In Teams gilt es, Begriffe durch Zeichnen, Erklären oder pantomimisches Darstellen zu erraten. Die Herausforderung liegt darin, die Begriffe schnell und präzise zu vermitteln, während die Zeit läuft. Ideal für gesellige Abende, bietet dieses Spiel eine fesselnde Mischung aus Spannung und Spaß. Mit neuen Aufgaben und einem aufregenden Spielfeld sorgt die Club-Edition für grenzenlose Unterhaltung und unvergessliche Momente im Freundeskreis";
"Tagline";"Lachen, Raten und Gewinnen: Die ultimative Club-Edition von Activity für kreative Köpfe und Teamplayer!";
"Thumbnail";"https://cf.geekdo-images.com/GqSXKvRT9GwimOwxqvyzwg__thumb/img/glMfZrAp7VZ6myxCszXdrlWQq2o=/fit-in/200x150/filters:strip_icc()/pic653689.jpg";
"2";"Difficulty (2 = easy)";
"2";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"-2";"Release year (2 = new)";
"#####";"1";
"FilterHTML";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"#####";"<span class='filter-values' data-difficulty='2' data-playtime='2' data-coopvscomp='-1' data-conflict='0' data-language='0' data-releaseyear='-2' data-mechanics=''></span>";
"ID";"326494";
"Name";"The Adventures of Robin Hood";
"Beschreibung";"In The Adventures of Robin Hood schlüpfen die Spieler in die Rollen von Robin Hood und seinen Gefährten, um gegen die Schergen des Sheriffs von Nottingham zu kämpfen. Das kooperative Brettspiel bietet ein dynamisches Spielfeld, das sich im Laufe der Geschichte verändert und auf die Entscheidungen der Spieler reagiert. Durch ein innovatives Spielsystem ohne feste Spielrunden erleben die Teilnehmer ein immersives Abenteuer voller unerwarteter Wendungen und strategischer Herausforderungen. Ideal für Familien und Freunde, die zusammen spannende Geschichten erleben möchten";
"Tagline";"Erlebe spannende Abenteuer im Sherwood Forest und kämpfe gemeinsam mit Robin Hood gegen die Ungerechtigkeit des Sheriffs von Nottingham";
"Thumbnail";"https://cf.geekdo-images.com/QOCGlQyx_HU0nG1oRpeGVg__thumb/img/EQ1AGM0CcltWvTHR6Qcy-H7qGNo=/fit-in/200x150/filters:strip_icc()/pic6220819.jpg";
"2";"Difficulty (2 = easy)";
"1";"Play Time (2 = short)";
"-1";"Cooperative vs. competitive (1 = cooperative)";
"0";"Conflict (1 = low conflict)";
"0";"Language Dependence (2 = no text)";
"0";"Release year (2 = new)";
"#####";"";
